date	drop_ID	Species	tube	male	hour_spawning	hour_video	time_after_spawning	time_after_spawning.min	time_after_min_round	egg_present	replicate	Total_Sperm	Total_Paths	Slow_Sperm	Motile_Sperm	Progressive_Motile_Sperm	Total_motile_sperm	Percent_Motile	Percent_Progressive	Percent_Total_Motile	Avg_Motile_VCL	Avg_Motile_VAP	Avg_Motile_VSL	Avg_Prog_Motile_VCL	Avg_Prog_Motile_VAP	Avg_Prog_Motile_VSL	Avg_Tot_Motile_VCL	Avg_Tot_Motile_VAP	Avg_Tot_Motile_VSL	Z-video	coments
2024-07-03	c	Desmo	1	56	23:45	02:20	02:35	2.583	2.583	no	2	143	29	2	21	6	27	14.6853146853147	4.1958041958042	18.8811188811189	40.2038899537371	37.3828862552467	9.4789167899404	131.646607209211	116.67923303817	82.4080172498278	60.5244937882869	55.0042966514518	25.6853835588043	down	"dark, some stuck, some swiming , somestains on the slide"
2024-07-03	c	Desmo	1	56	23:45	02:20	02:35	2.583	2.583	no	3	247	45	3	26	16	42	10.5263157894737	6.47773279352227	17.004048582996	48.3667208515203	38.3415747637401	12.5686073404547	134.671594761138	109.927976180973	93.6990876309996	81.2447680551843	65.6125848274478	43.475456974948	down	"dark, some stuck, some swiming , somestains on the slide"
2024-07-08	a	Desmo	2	39	16:30	18:22	01:52	1.867	2.000	no 	1	103	35	4	14	17	31	13.5922330097087	16.504854368932	30.0970873786408	65.3428108010641	41.4189443934371	26.3790594912415	149.689783465733	128.97129229596	129.244851917578	111.597602262334	89.4315222754658	82.7893327572968	down	"A few moving fast, concentration not too high "
2024-07-08	b	Desmo	2	39	16:30	18:31	02:01	2.017	2.000	no	1	462	167	9	53	104	157	11.4718614718615	22.5108225108225	33.982683982684	56.8608380558307	46.4650984134497	32.8785425463037	155.41589016364	129.522252406748	128.551764137237	121.919926269146	101.347119644331	96.07244506537	down	"several moving fast, several stuck on the glass as well"
2024-07-08	c	Desmo	2	39	16:30	18:33	02:03	2.050	2.000	no	1	466	226	18	57	150	207	12.2317596566524	32.1888412017167	44.4206008583691	70.457540770343	49.8230198155883	40.0893731531251	153.693264087506	126.622556447981	127.044988402157	130.565740186694	105.350195402764	102.963601963371	down	"several moving fast, several stuck on the glass as well"
2024-07-08	a	Desmo	2	39	16:30	18:40	02:10	2.167	2.000	yes	1	349	172	3	56	113	169	16.0458452722063	32.378223495702	48.4240687679083	58.0355375284961	48.4460805362425	28.7851598898236	148.8152736987	128.446822520633	129.183582244349	118.734414376029	101.937700916338	95.915465961193	down	"several moving fast, several stuck on the glass as well"
2024-07-08	b	Desmo	2	39	16:30	18:45	02:15	2.250	2.000	yes	1	244	141	5	28	108	136	11.4754098360656	44.2622950819672	55.7377049180328	70.1314120804096	46.0888072718676	35.3759798565402	165.254110239881	137.00423735664	143.597101762731	145.670025324696	118.286354692128	121.316282546751	down	"several moving fast, several stuck on the glass as well"
2024-07-08	c	Desmo	2	39	16:30	18:48	02:18	2.300	2.000	yes	1	82	38	2	10	26	36	12.1951219512195	31.7073170731707	43.9024390243902	46.3186498299513	41.7094101509363	16.2122518587739	160.077622837617	141.20463026475	143.191268893198	128.477908113266	113.567069122024	107.919319716969	down	"Moving well, not that high concentration, some stuck still"
2024-07-08	a	Desmo	1	43	16:30	18:59	02:29	2.483	2.500	no	1	503	178	10	46	121	167	9.14512922465209	24.0556660039761	33.2007952286282	62.6700274124667	43.2309713988041	28.5330094857269	170.697384574658	137.017983237682	140.342150049268	141.034713391724	110.993487209886	109.60089156166	down	"several moving fast, several stuck on the glass as well"
2024-07-08	b	Desmo	1	43	16:30	19:01	02:31	2.517	2.500	no	1	130	66	0	9	57	66	6.92307692307692	43.8461538461538	50.7692307692308	42.4466356735837	39.4839160004022	10.0293038112056	168.549999343957	147.814224817122	150.988537538238	151.354086116179	133.041909978478	131.766823848188	down	"several moving fast, several stuck on the glass as well"
2024-07-08	c	Desmo	1	43	16:30	20:01	03:31	3.517	2.500	no	1	132	40	3	15	22	37	11.3636363636364	16.6666666666667	28.030303030303	43.5778697883901	39.7376884388214	11.3078572001976	160.073295822359	142.295962246836	142.775394122231	112.845420403183	100.718283676019	89.4777440187039	down	"A few moving fast, concentration not too high "
2024-07-08	a	Desmo	1	43	16:30	19:10	02:40	2.667	2.500	yes	1	156	82	2	15	65	80	9.61538461538462	41.6666666666667	51.2820512820513	74.1740555746428	43.5557801573461	42.3845886129095	174.0418939363	155.085053502574	157.990763741814	155.31667424349	134.173314750344	136.314605905144	down	"several moving fast, several stuck on the glass as well"
2024-07-08	b	Desmo	1	43	16:30	19:13	02:43	2.717	2.500	yes	1	193	86	4	20	62	82	10.3626943005181	32.1243523316062	42.4870466321244	51.6402688892306	44.1407486363505	18.7002145175056	165.420037374304	137.398784682735	140.971509548246	137.668874329164	114.652922232397	111.149242467578	down	"several moving fast, several stuck on the glass as well"
2024-07-08	c	Desmo	1	43	16:30	19:11	02:41	2.683	2.500	yes	1	267	132	4	26	102	128	9.73782771535581	38.2022471910112	47.940074906367	55.0487106531974	43.6170995927722	20.8144664399599	175.154242303286	145.377227969858	146.495578408497	150.757806186861	124.707201893262	120.966602539888	down	"several moving fast, several stuck on the glass as well"
2024-07-08	a	Desmo	1	56	16:30	19:34	03:04	3.067	3.000	no	1	319	66	6	27	33	60	8.46394984326019	10.3448275862069	18.8087774294671	53.9338013151558	40.5535000082016	23.8872931763558	162.852462774884	132.562077766912	138.221747624192	113.839065118006	91.1582177754921	86.7712431226656	down	"many stuck, a few moving fast"
2024-07-08	b	Desmo	1	56	16:30	19:36	03:06	3.100	3.000	no	1	308	155	7	47	101	148	15.2597402597403	32.7922077922078	48.051948051948	51.5693918446169	41.7038146965942	19.4039389324532	161.208252030433	139.314283186427	137.141358308886	126.390505890343	108.31636413898	99.7517724258297	down	"many moving fast, some stuck "
2024-07-08	c	Desmo	1	56	16:30	19:40	03:10	3.167	3.000	no	1	219	75	5	27	43	70	12.3287671232877	19.634703196347	31.9634703196347	54.972338668386	41.0903796667672	15.3441266385647	182.357191909017	138.454910905791	142.588575593332	133.223034230488	100.900020285025	93.508573853636	down	"many stuck, a few moving fast"
2024-07-08	a	Desmo	1	56	16:30	19:24	02:54	2.900	3.000	yes	1	507	345	14	67	264	331	13.2149901380671	52.0710059171598	65.2859960552268	54.4692069093072	42.4792393710276	23.0400501929386	165.639551470235	139.74883348994	137.277872031726	143.136792903521	120.05982199155	114.154204167077	down	"many moving fast, some stuck "
2024-07-08	b	Desmo	1	56	16:30	19:26	02:56	2.933	3.000	yes	1	238	152	4	25	123	148	10.5042016806723	51.6806722689076	62.1848739495798	55.2709423728426	43.8778181809924	28.4019546555597	168.250706084762	145.906284181511	148.128789784168	149.16628653883	128.671746005748	127.90466222866	down	"many moving fast, some stuck "
2024-07-08	c	Desmo	1	56	16:30	19:28	02:58	2.967	3.000	yes	1	332	153	8	32	113	145	9.63855421686747	34.0361445783133	43.6746987951807	50.2331533345922	43.580465916907	22.5603927668405	164.969733983399	142.679962416314	140.836076614331	139.648557564352	120.8097287061	114.733856730747	down	"many moving fast, many stuck "
2024-07-14	a	Desmo	1	32	19:30	20:24	00:54	0.900	1.000	no	1	1258	249	16	167	65	232	13.275039745628	5.16693163751987	18.4419713831479	52.4272437011232	43.7131209896925	24.4831255890397	141.153336363711	113.988733670902	104.924947532032	77.4633548709862	63.4727916861604	46.8210674316478	down	"High concentration, many stuck, a few moving "
2024-07-14	a	Desmo	1	32	19:30	20:24	00:54	0.900	1.000	no	1	28	12	1	1	10	11	3.57142857142857	35.7142857142857	39.2857142857143	53.515496512892	45.6416611761649	5.80364543838257	149.23269366715	138.163676606938	111.564975516548	140.53113028949	129.75258429505	101.950309145806	mid	not many in field of view but moving 
2024-07-14	b	Desmo	1	32	19:30	20:26	00:56	0.933	1.000	no	1	1690	427	21	298	106	404	17.6331360946746	6.27218934911243	23.905325443787	50.9027080370023	42.6057337685802	18.6013372110869	136.6275623086	111.840002563428	94.4746971573373	73.4530852434925	60.8651728966225	38.6425218454629	down	"High concentration, many stuck, a few moving "
2024-07-14	b	Desmo	1	32	19:30	20:26	00:56	0.933	1.000	no	1	46	16	0	8	8	16	17.3913043478261	17.3913043478261	34.7826086956522	53.9986862219369	47.9394211694465	21.3986986786795	143.728350571101	123.489374821953	113.147898020919	98.8635183965191	85.7143979956997	67.2732983497991	mid	not many in field of view but moving 
2024-07-14	c	Desmo	1	32	19:30	20:27	00:57	0.950	1.000	no	1	1692	386	28	303	51	354	17.9078014184397	3.01418439716312	20.9219858156028	47.4624953811886	41.1534609214845	17.0603124637096	135.990502538386	113.672386527355	97.1952416888106	60.5109143384316	51.9146677230309	28.5653646983321	down	"High concentration, many stuck, a few moving "
2024-07-14	c	Desmo	1	32	19:30	20:27	00:57	0.950	1.000	no	1	29	9	0	4	5	9	13.7931034482759	17.2413793103448	31.0344827586207	81.1774695122425	55.5721590104655	46.3018866973615	135.154219885255	125.309026618265	109.706471860255	111.164553052805	94.3148632370206	81.5266562323023	mid	not many in field of view but moving 
2024-07-14	a	Desmo	1	32	19:30	20:30	01:00	1.000	1.000	yes	1	245	92	4	38	50	88	15.5102040816327	20.4081632653061	35.9183673469388	50.8784642140632	41.5208104134332	17.9490124699949	158.80389969317	141.100319271119	139.793826686513	112.199734372646	98.1000768098455	87.1790205475619	down	"many moving fast, some stuck "
2024-07-14	a	Desmo	1	32	19:30	20:30	01:00	1.000	1.000	yes	1	30	14	2	7	5	12	23.3333333333333	16.6666666666667	40	47.0729381814534	29.7386978272712	17.3747567137501	143.590670898106	119.445083533652	110.853505122569	87.2886601467252	67.1163585382634	56.3242352174247	mid	not many in field of view but moving 
2024-07-14	b	Desmo	1	32	19:30	20:30	01:00	1.000	1.000	yes	1	293	150	4	83	63	146	28.3276450511945	21.5017064846416	49.8293515358362	49.1306617360258	42.1561436546869	19.4343510099011	158.88005039	134.745735031341	135.872453206388	96.4882746483569	82.1091865089967	69.6781896289329	down	"many moving fast, many stuck "
2024-07-14	b	Desmo	1	32	19:30	20:30	01:00	1.000	1.000	yes	1	30	12	0	5	7	12	16.6666666666667	23.3333333333333	40	70.0321909716485	58.2164953457865	35.1892082863757	141.791498396468	125.284973058965	106.93112796771	111.89178696946	97.3397740118074	77.0386614338207	mid	not many in field of view but moving 
2024-07-14	c	Desmo	1	32	19:30	20:30	01:00	1.000	1.000	yes	1	628	212	7	151	54	205	24.0445859872611	8.59872611464968	32.6433121019108	49.4812581659733	41.3788256548752	18.1509775697812	149.88074734645	128.314055320379	124.476901121286	75.9279528769281	64.2788373716421	46.1587818223728	down	"many moving fast, many stuck "
2024-07-14	c	Desmo	1	32	19:30	20:30	01:00	1.000	1.000	yes	1	34	13	1	3	9	12	8.82352941176471	26.4705882352941	35.2941176470588	83.2919898167127	52.2694767262738	60.9027260705408	133.5529324572	112.320063979425	113.045774839733	120.987696797078	97.3074171661376	100.010012647435	mid	not many in field of view but moving 
2024-07-14	a	Desmo	1	52	18:30	18:59	00:29	0.483	0.500	no	1	1208	734	19	218	491	709	18.046357615894	40.6456953642384	58.6920529801324	54.9067776278911	42.7398273677606	21.6788945659392	151.263920665801	126.030639531768	117.607505136545	121.857936702435	100.246211855635	88.2906667701101	down	"High concentration, many swiming fast, a few stuck "
2024-07-14	a	Desmo	1	52	18:30	18:59	00:29	0.483	0.500	no	1	175	89	1	30	58	88	17.1428571428571	33.1428571428571	50.2857142857143	68.1861369585241	51.4957931406826	37.2876564986778	145.112966740973	123.989826770551	120.492659885101	118.88791113332	99.2759516694593	92.1273178215479	mid	"Good concentration, many swiming "
2024-07-14	b	Desmo	1	52	18:30	19:00	00:30	0.500	0.500	no	1	3495	1601	92	962	536	1498	27.5250357653791	15.3361945636624	42.8612303290415	57.7637422194486	45.7911281466351	25.3781288473534	136.537215983259	108.102452361623	85.8940352618947	86.0656756142981	68.1701396604269	47.1024704304976	down	"High concentration, a few swiming fast, many stuck "
2024-07-14	b	Desmo	1	52	18:30	19:00	00:30	0.500	0.500	no	1	1085	404	15	228	158	386	21.0138248847926	14.5622119815668	35.5760368663594	60.0591875829149	46.7865313334596	25.8990121868078	140.518148971188	116.075813610511	102.814770541035	93.3219836068364	75.1830301562212	57.7463417276071	mid	"High concentration, a few swiming fast, many out of focus "
2024-07-14	c	Desmo	1	52	18:30	19:01	00:31	0.517	0.500	no	1	110	48	0	7	40	47	6.36363636363636	36.3636363636364	42.7272727272727	78.2824171239738	55.4193657576344	50.3068121678851	141.659110700626	121.523691414817	110.226246703468	132.780516712429	111.017488603187	101.678164613578	mid	"Good concentration, many swiming "
2024-07-14	c	Desmo	1	52	18:30	19:01	00:31	0.517	0.500	no	1	7921	1369	109	1149	107	1256	14.5057442242141	1.35083954046206	15.8565837646762	42.1179496344186	36.7198467956006	12.8884326531313	136.718690363143	101.895427719136	107.799330768634	50.3675246401442	42.3895250296137	21.135068156924	down	"High concentration, many stuck, a few moving "
2024-07-14	a	Desmo	1	52	18:30	19:12	00:42	0.700	0.500	yes	1	955	674	14	113	545	658	11.8324607329843	57.0680628272251	68.9005235602094	79.0150058074312	49.4058708443631	39.6994181272918	153.546387806398	129.531164148431	121.794145193599	140.910333613322	115.662098680502	107.543212907032	down	"Good concentration, many swiming "
2024-07-14	a	Desmo	1	52	18:30	19:12	00:42	0.700	0.500	yes	1	128	76	1	10	64	74	7.8125	50	57.8125	88.6000007908238	58.578401038815	57.9248130259813	139.428403598922	120.282353493947	113.533640626018	132.613889640273	111.514563757592	105.739722662586	mid	"Good concentration, a few swiming "
2024-07-14	b	Desmo	1	52	18:30	19:14	00:44	0.733	0.500	yes	1	4241	1182	108	814	254	1068	19.1935864182976	5.98915350153266	25.1827399198302	45.2436407612104	38.2729816815484	16.3696498823776	143.854936881111	104.94004998305	117.426096802356	68.9256477003037	54.2695338179907	40.5692096027436	down	"High concentration, many stuck, a few moving "
2024-07-14	b	Desmo	1	52	18:30	19:14	00:44	0.733	0.500	yes	1	158	86	2	20	64	84	12.6582278481013	40.5063291139241	53.1645569620253	100.247883373822	59.240627593841	67.8704618830803	153.290379281221	129.895647717804	118.962227127355	140.661213588983	113.073023878765	106.797521116813	mid	"Good concentration, a few swiming "
2024-07-14	c	Desmo	1	52	18:30	19:15	00:45	0.750	0.500	yes	1	3856	1339	70	941	323	1264	24.4035269709544	8.37655601659751	32.7800829875519	53.3784260532424	42.9045924509637	20.3383481204549	138.223073045066	109.489701277915	96.4752457138399	75.2292199586868	59.996949911306	39.8916833255406	down	"High concentration, many stuck, a few moving "
2024-07-14	c	Desmo	1	52	18:30	19:15	00:45	0.750	0.500	yes	1	102	58	0	12	45	57	11.7647058823529	44.1176470588235	55.8823529411765	78.829316146339	61.5295764919222	52.6308746049871	144.603267220718	126.706682100298	118.896310025682	130.093204040573	112.407554312261	104.074661217749	mid	"Good concentration, a few swiming "
2024-07-18	a	Desmo	1	36	18:53	22:57	04:04	4.067	4.100	no	1	7108	1213	106	947	159	1106	13.3230163196398	2.23691615081598	15.5599324704558	41.9306585143677	35.815330062843	13.401536638549	136.758459069543	102.420097024953	112.506031824957	55.6258418507497	45.4210939142422	27.7101645478823	down	"super-High concentration, many stuck, a few moving "
2024-07-18	a	Desmo	1	36	18:53	22:57	04:04	4.067	4.100	no	1	1592	547	15	449	82	531	28.2035175879397	5.15075376884422	33.3542713567839	44.5017238570187	38.9369551422006	14.8827455063316	134.983121743571	104.582861380178	111.40421440389	58.5287899713648	49.1314706792605	29.7686838685033	mid	"super-High concentration, many stuck, a few moving "
2024-07-18	b	Desmo	1	36	18:53	22:59	04:06	4.100	4.100	no	1	3896	1163	70	890	198	1088	22.8439425051335	5.08213552361396	27.9260780287474	47.1149318168692	40.2424943715401	17.4755866314706	131.120947425988	104.034329854862	109.155207106253	62.6446904596854	51.9779161241821	34.4004961043451	down	"super-High concentration, many stuck, a few moving "
2024-07-18	b	Desmo	1	36	18:53	22:59	04:06	4.100	4.100	no	1	965	448	13	315	113	428	32.6424870466321	11.7098445595855	44.3523316062176	50.2402651132955	42.283549256845	15.4659249088659	136.458695250993	110.336196815096	103.166222598534	73.7708129751231	60.5606000426067	39.1234549403313	mid	"super-High concentration, many stuck, a few moving "
2024-07-18	c	Desmo	1	36	18:53	23:00	04:07	4.117	4.100	no	1	3470	1649	59	1162	415	1577	33.4870317002882	11.9596541786744	45.4466858789625	55.3467864464342	44.5570454934334	21.7965836553016	130.450568831751	105.285925168263	80.6773418184611	75.3841399549368	60.6921138839166	37.5811343071408	down	"super-High concentration, many stuck, a few moving "
2024-07-18	c	Desmo	1	36	18:53	23:00	04:07	4.117	4.100	no	1	2197	596	25	524	47	571	23.8507055075102	2.13928083750569	25.9899863450159	41.7717035816608	37.3673507091316	8.81407276217574	133.222222725933	105.070850507888	110.240140802602	49.299154369368	42.9401431619189	17.1626282751355	mid	"super-High concentration, many stuck, a few moving "
2024-07-18	a	Desmo	1	54	19:07	22:33	03:26	3.433	3.500	no	1	974	272	11	115	145	260	11.8069815195072	14.8870636550308	26.694045174538	59.6637130504507	47.8935146625908	30.0569265233242	139.417546971085	118.517494150819	110.397862786304	104.080515231551	87.2510321040081	74.8702810058202	down	"High concentration, many stuck, many moving "
2024-07-18	a	Desmo	1	54	19:07	22:33	03:26	3.433	3.500	no	1	47	13	1	4	8	12	8.51063829787234	17.0212765957447	25.531914893617	92.331900033121	64.7921746132575	54.9107553420398	144.910673223314	131.777857545406	127.272895870815	127.384415493249	109.449296568023	103.152182361223	mid	 a few swiming 
2024-07-18	b	Desmo	1	54	19:07	22:34	03:27	3.450	3.500	no	1	1268	298	24	197	75	272	15.5362776025237	5.91482649842271	21.4511041009464	54.5316850366438	44.4546576262521	26.6302864659895	131.445492564885	113.070149941573	103.094786157157	75.8546563785088	63.4938274839438	47.845056228478	down	"High concentration, many stuck, many moving "
2024-07-18	b	Desmo	1	54	19:07	22:34	03:27	3.450	3.500	no	1	64	17	0	4	13	17	6.25	20.3125	26.5625	66.0012980143304	57.6418529478869	45.203140262225	144.996689416193	116.341831167409	121.37984406189	126.409538498108	102.530071586345	103.455913756086	mid	 a few swiming 
2024-07-18	c	Desmo	1	54	19:07	22:36	03:29	3.483	3.500	no	1	1170	268	24	151	93	244	12.9059829059829	7.94871794871795	20.8547008547009	56.3866434659957	45.7650770574734	31.0693380161469	137.296300490781	114.193089617706	102.994733958705	87.2251602828197	71.8462457792013	58.4835258139254	down	"High concentration, many stuck, many moving "
2024-07-18	c	Desmo	1	54	19:07	22:36	03:29	3.483	3.500	no	1	63	22	0	4	18	22	6.34920634920635	28.5714285714286	34.9206349206349	57.7603130140926	49.3195373238635	36.2920563504359	139.88840045626	121.135792165989	118.094914888065	124.95602092132	108.078291285602	103.221667881223	mid	 a few swiming 
2024-07-18	a	Desmo	1	54	19:07	22:46	03:39	3.650	3.500	yes	1	356	96	5	39	52	91	10.9550561797753	14.6067415730337	25.561797752809	56.279984201522	43.5182021207179	27.6710550424094	145.730746633433	129.200830236251	127.129953561816	107.394705591186	92.4797039010226	84.504711339213	down	some stuck some swiming 
2024-07-18	a	Desmo	1	54	19:07	22:46	03:39	3.650	3.500	yes	1	38	9	1	1	7	8	2.63157894736842	18.4210526315789	21.0526315789474	89.7428378634649	65.8041356946231	62.8566897639253	138.407488367464	117.717689354622	121.849503229309	132.324407054464	111.228495147122	114.475401546136	mid	a few swiming 
2024-07-18	b	Desmo	1	54	19:07	22:48	03:41	3.683	3.500	yes	1	614	149	10	74	64	138	12.0521172638436	10.4234527687296	22.4755700325733	46.273290311453	41.2721795731311	23.3488385473583	129.303112442924	114.196670723674	109.346671017933	84.7723711515672	75.1227808445656	63.3091478555747	down	"many stuck, some swimming"
2024-07-18	b	Desmo	1	54	19:07	22:48	03:41	3.683	3.500	yes	1	65	26	0	3	21	24	4.61538461538462	32.3076923076923	36.9230769230769	77.8458320092919	63.209695747571	50.5032584263862	147.102550249618	132.246262999021	131.896215052125	136.240984296176	120.226502043924	118.100883833916	mid	some swimming
2024-07-18	c	Desmo	1	54	19:07	22:49	03:42	3.700	3.500	yes	1	875	216	24	107	84	191	12.2285714285714	9.6	21.8285714285714	55.1661932561963	43.6773948685741	28.7960369554606	135.556791639528	115.088624306639	108.634258117276	90.5011546755884	75.1086974598148	63.9909027989315	down	"many stuck, some swimming fast"
2024-07-18	c	Desmo	1	54	19:07	22:49	03:42	3.700	3.500	yes	1	56	17	2	4	11	15	7.14285714285714	19.6428571428571	26.7857142857143	100.808145453611	54.481342930435	55.6324948646376	151.043171794195	125.583533289952	117.609731598869	137.647164770039	106.622949194081	101.082468469741	mid	", some not"
2024-07-21	a	Desmo	1	38	16:43	18:02	01:19	1.317	1.500	no	1	410	114	8	52	54	106	12.6829268292683	13.1707317073171	25.8536585365854	56.3448899037343	45.7916283222175	22.1774267213904	161.116022445166	143.574719136114	140.405672425851	109.718863085218	95.6056557179763	82.4069103821536	down	"many stuck, some swiming fast"
2024-07-21	a	Desmo	1	38	16:43	18:02	01:19	1.317	1.500	no	1	41	11	1	6	4	10	14.6341463414634	9.75609756097561	24.390243902439	34.6348543985424	31.8885332182637	11.7120007811584	124.626904016352	111.998700211112	79.7220772844729	70.6316742456662	63.9326000154032	38.9160313824842	mid	", some not"
2024-07-21	b	Desmo	1	38	16:43	18:04	01:21	1.350	1.500	no	1	1492	522	45	371	106	477	24.8659517426273	7.10455764075067	31.970509383378	50.40832013622	42.7885266929444	20.2565390044946	138.65190363402	112.80211305463	101.715891108744	70.0180053579534	58.3471014399856	38.3586172498835	down	"many stuck, many swiming fast"
2024-07-21	b	Desmo	1	38	16:43	18:04	01:21	1.350	1.500	no	1	165	66	6	24	35	59	14.5454545454545	21.2121212121212	35.7575757575758	45.5009065510512	40.017779344151	16.4708267947499	145.215892229843	124.654796670026	118.717066294157	104.314057174541	90.0456935638522	76.9625298786783	mid	some swiming fast. Some not moving
2024-07-21	c	Desmo	1	38	16:43	18:06	01:23	1.383	1.500	no	1	1110	305	17	244	42	286	21.981981981982	3.78378378378378	25.7657657657658	44.9241850695423	39.4290144195144	14.29544166944	135.373861727825	115.047679487384	97.0842778917279	58.9222065813332	50.7332810090944	26.9881234022141	down	"many stuck, many swiming fast"
2024-07-21	c	Desmo	1	38	16:43	18:06	01:23	1.383	1.500	no	1	100	40	2	23	15	38	23	15	38	42.102090030555	37.439468396357	8.26574372770767	135.07742919256	124.815138690901	98.1693108906192	78.8028818050307	71.9298645652561	43.7539939235938	mid	some swiming fast. Some not moving
2024-07-21	a	Desmo	1	38	16:43	18:14	01:31	1.517	1.500	yes	1	721	368	23	138	206	344	19.1400832177531	28.5714285714286	47.7115117891817	54.4997049582926	42.1842366576661	23.8167386970834	161.852969995521	134.128750076343	127.794826216571	118.700086693344	97.1940290391341	86.0092295865682	down	"many moving fast, some stuck "
2024-07-21	a	Desmo	1	38	16:43	18:14	01:31	1.517	1.500	yes	1	81	40	0	8	32	40	9.87654320987654	39.5061728395062	49.3827160493827	66.1307096955785	52.4427898495364	33.8028886208845	159.355382999878	139.155149620403	134.792172059074	140.710448339018	121.812677666229	114.594315371436	mid	many moving fast
2024-07-21	b	Desmo	1	38	16:43	18:12	01:29	1.483	1.500	yes	1	757	355	27	130	195	325	17.1730515191546	25.7595772787318	42.9326287978864	56.6624090720033	45.3849257554381	30.6395871030957	159.984188997495	135.327477287691	125.928035474399	118.626549190646	99.1708447006076	87.7715936936474	down	"many moving fast, some stuck "
2024-07-21	b	Desmo	1	38	16:43	18:12	01:29	1.483	1.500	yes	1	83	44	0	5	39	44	6.02409638554217	46.9879518072289	53.0120481927711	98.3885888531976	66.2582574839061	80.5469240805253	153.360109743896	133.578159045176	135.516166227013	147.113346006317	125.928170231395	129.269661437639	mid	many moving fast
2024-07-21	c	Desmo	1	38	16:43	18:13	01:30	1.500	1.500	yes	1	1328	521	39	347	132	479	26.1295180722892	9.93975903614458	36.0692771084337	50.5110551599183	41.6207981469591	21.5028208246328	142.280236733981	115.63436986426	101.162324046203	75.8629531120825	62.1271365478597	43.4224671599722	down	"some moving fast, many stuck "
2024-07-21	c	Desmo	1	38	16:43	18:13	01:30	1.500	1.500	yes	1	68	38	0	6	32	38	8.82352941176471	47.0588235294118	55.8823529411765	77.4508179848099	58.269366804211	54.3356100079507	154.046893046599	133.507641516275	135.313967387154	141.95277593158	121.62791393016	122.527910958859	mid	many moving fast
2024-07-21	a	Desmo	1	51	16:30	17:32	01:02	1.033	1.100	no	1	5887	998	93	842	60	902	14.3027008663156	1.0191948360795	15.3218957023951	44.5449165786017	37.5870534841737	15.3983888237872	120.354290293417	96.4931785687172	78.8322421691482	49.7296368766972	41.6314373737343	19.7391872784383	down	"High concentration, many stuck, a few swiming"
2024-07-21	a	Desmo	1	51	16:30	17:32	01:02	1.033	1.100	no	1	135	57	3	30	24	54	22.2222222222222	17.7777777777778	40	48.5504430416931	42.4833614943552	22.6653915174671	145.557490904408	130.869061854371	113.953253932613	91.664686536233	81.7658949876957	63.2377748130876	mid	some moving fast
2024-07-21	b	Desmo	1	51	16:30	17:34	01:04	1.067	1.100	no	1	303	154	3	67	84	151	22.1122112211221	27.7227722772277	49.8349834983498	55.2566146466237	44.3399440262235	25.2859988510037	141.88769934198	122.783263483888	112.372133556126	103.44874123212	87.9772873006859	73.7312658392839	mid	many moving fast
2024-07-21	b	Desmo	1	51	16:30	17:34	01:04	1.067	1.100	no	1	14189	959	106	835	18	853	5.88484036930016	0.126858834308267	6.01169920360843	36.6064538993373	32.7313328549457	10.7730338472993	122.886367220924	93.2760540582862	90.8522178922219	38.4271320233567	34.0089471359072	12.4628642257384	down	"super high concentration, most stuck "
2024-07-21	c	Desmo	1	51	16:30	17:35	01:05	1.083	1.100	no	1	2178	937	74	555	305	860	25.4820936639118	14.0036730945822	39.485766758494	54.9405562313383	43.5531683520082	21.8032626480091	143.693490485899	113.848018521498	102.337651689666	86.7812420299819	68.5207853047964	50.6062772162825	down	some stuck some swiming 
2024-07-21	c	Desmo	1	51	16:30	17:35	01:05	1.083	1.100	no	1	176	87	2	16	69	85	9.09090909090909	39.2045454545455	48.2954545454545	64.4569556517659	48.5722382059106	37.3879157468739	139.645841031831	119.983050324634	113.541072412351	125.492639077936	106.541015102286	99.206360569438	mid	many swiming
2024-07-21	a	Desmo	1	51	16:30	17:45	01:15	1.250	1.100	yes	1	1960	680	62	464	153	617	23.6734693877551	7.80612244897959	31.4795918367347	51.0509801906926	42.2118397132442	21.7637520809358	137.589735419341	111.622176149385	95.0437288227957	72.6013679035973	59.4558934171962	40.0270331313476	down 	"many stuck, some swiming fast"
2024-07-21	a	Desmo	1	51	16:30	17:45	01:15	1.250	1.100	yes	1	136	74	0	17	57	74	12.5	41.9117647058824	54.4117647058823	78.1204107118461	57.400876098556	52.361335030592	145.99643419308	128.302885335985	115.363458727027	130.403293663607	112.014585916576	100.889997877846	mid	many moving fast
2024-07-21	b	Desmo	1	51	16:30	17:44	01:14	1.233	1.100	yes	1	8020	1804	161	1297	342	1639	16.1720698254364	4.2643391521197	20.4364089775561	46.1050486273846	38.7567380385383	17.8336789552354	142.281018508485	106.068207212978	116.792543312889	66.3250515599904	52.8671284640318	38.6270204777049	down 	"many stuck, many swiming fast"
2024-07-21	b	Desmo	1	51	16:30	17:44	01:14	1.233	1.100	yes	1	245	149	4	30	115	145	12.2448979591837	46.9387755102041	59.1836734693878	76.8209355660338	56.8508710268788	50.7490188236134	148.436239981817	127.441730700292	121.799523202557	133.619280447517	112.836725250621	107.099418848293	mid	many moving fast
